p0,p1,p2,roi
0.6708195982928399,0.6229581125586763,0.9682664315175552,0.9168007425053588
0.825665657003219,0.2481157821657982,0.9934071920150468,1.151827719408807
0.4666715115047433,0.5876780332418802,0.8062075786325622,0.7226010431981268
0.0795765042216085,0.0531478268268547,1.1023542641826345,1.108809221682204
0.9852776278295392,0.2789336516677188,1.1438860539971405,1.5007339249338114
0.6921557911947028,0.5121803543448955,0.5795822152892972,0.5750926853497753
0.7518240892855722,0.3868487911348293,0.5929296265993255,0.6459542154799794
1.0710684808278643,-0.0247559829070221,0.6661850689087601,0.9109419428850756
0.5726534595324786,0.1446792045929439,1.1661577469390356,1.3202796426499883
0.7594611312586536,0.4063744024646221,1.143215599015302,1.3250673465310157
0.9001490804763728,0.6171501285901481,0.9682770899453724,1.0022361313116657
0.9001490804763728,0.6171501285901481,0.9682770899453724,1.1221940872995395
0.5517008215752945,0.1026541500173422,0.5192772572272083,0.5826244763901031
0.5860858907186803,0.8762083974765739,0.9177372651389052,0.8940304389726023
0.6234959833658925,0.9979131427237076,1.0867935292023008,1.0539733293956437
1.3756255275803753,0.5834916226665422,1.1507817946461152,1.7038956853099383
0.9289979778076114,0.4972264398668794,0.8454004232805488,0.9465980163828592
0.946856312339046,0.4975476229635528,1.0111663970171323,1.2676448599371046
1.3124060372419073,0.3054579846532078,0.9268595346141932,1.3482132732020278
1.3124060372419073,0.3054579846532078,0.9268595346141932,1.3482132732020278
1.450123981469915,0.4004912224743748,0.9260698337620158,1.5393727092294658
0.8314571187221572,0.6056146299836431,0.691817290632812,0.7561165347106246
0.8314571187221572,0.6056146299836431,0.691817290632812,0.7561165347106246
0.8314571187221572,0.6056146299836431,0.691817290632812,0.7561165347106246
0.8314571187221572,0.6056146299836431,0.691817290632812,0.7561165347106246
0.8314571187221571,0.6056146299836431,0.691817290632812,0.7712308584224836
0.609634761220376,0.8907421322792416,1.1969970260399638,1.204295927043328
0.609634761220376,0.8907421322792416,1.1969970260399638,1.204295927043328
0.2759620498166277,0.1573669331923463,1.1999053377265767,1.329559098435329
0.564056418100064,0.1782221321277374,1.1979244779427165,1.4457732158930496
0.2778066669602803,0.1788998391480338,1.198435896117586,1.3445312625211667
0.2778066669602803,0.1788998391480338,1.198435896117586,1.3445312625211667
0.5911989995174942,0.0073696941664202,1.227506452645459,1.4997279212840933
0.5911989995174942,0.0073696941664202,1.227506452645459,1.4997279212840933
0.952547871330405,0.1345922403712059,0.7424944036246698,0.8681557715579274
0.952547871330405,0.1345922403712059,0.7424944036246698,0.8681557715579274
1.2979839089343506,0.7274847678375997,0.7936159051360676,1.1040273396388274
1.1228083375933815,0.1345922403712059,0.7424944036246698,1.05712149861943
0.4551080093325397,0.765803606257824,0.9364816077800864,0.935451972646296
0.4551080093325397,0.765803606257824,0.9364816077800864,0.935451972646296
0.456310161498021,0.3028148864930999,0.9409205082062242,0.9556327674736176
0.4554117258198025,0.6544466847664765,0.9409744130584894,0.9614177821237307
0.3859609886724705,0.0752554180716269,0.981190766831054,1.0049580803831408
0.1561853933984941,0.2795984294348367,1.163077395853804,1.2772319411035045
1.0502743365689344,-0.2027998180313299,1.084600525950674,1.3941322881534794
1.0502743365689344,-0.2027998180313299,1.084600525950674,1.3941322881534794
0.7747995282638052,0.0398422953478979,0.7929706491872924,0.8777599873818397
0.7011333964757801,0.7858739130127409,0.8896754420553897,0.9364109431233666
0.0780628807274184,0.4052010584201737,0.9073964790841718,0.9415821024926192
0.7007068528049152,0.5233067152790405,0.8646195840437888,0.8869983227912929
0.7040322084382759,0.3510153798153854,0.9038013142343868,0.979103848257557
0.7004779280333554,0.5407951879088673,0.915229680188744,1.0204703635042072
0.7004779280333554,0.5407951879088673,0.915229680188744,1.0204703635042072
0.92880572128934,0.2891751400112576,0.9937151471219308,1.2610677465234514
0.6218856555692528,0.2965397796069103,1.007489016376388,1.105552417675159
1.0766171920767884,0.2639062199896914,0.8646558047141196,1.0719107448819605
1.0690584902944935,0.2696544946179307,1.1406372179058724,1.5940445790935738
0.7237893315291323,0.7681161500891575,0.6495644185361635,0.6435991248359043
0.4373191006517585,0.8810273989451691,0.851940838475624,0.6857169409687219
0.3412401769213327,0.5814558822822862,0.7641888718926566,0.6959052770652663
0.5973673576608961,0.2954709710025299,0.99398623367424,1.1185819689920784
0.5973673576608961,0.3896346706644152,1.3851849873006763,1.7341040831909005
0.3404172337574037,0.5618945864307879,0.9752543055620791,0.8860939417192248
0.4786952270187233,0.5462632606455062,1.0038677996551624,1.0048087532636183
0.3404172337574037,0.5618945864307879,0.9752543055620791,0.9833301293597392
0.1044017253475132,0.7680434549892252,0.693286428006,0.49203781804247
0.4148442126301309,0.135741819907843,0.8747826495103211,0.895114450718414
0.4888231162833129,0.0080244662722231,0.8867158760076148,0.9268021496238578
0.6321699722609188,0.2627838341377537,0.9011993015858376,0.947674072143908
0.4888231162833129,0.0080244662722231,1.284182883782489,1.572975123067551
0.5309811553993556,0.1535825147930967,0.8224611680058085,0.7891010278967224
0.5309811553993556,0.1535825147930967,0.8224611680058085,0.7891010278967224
0.5309811553993556,0.1535825147930967,0.8224611680058085,0.9056220226102176
0.4515928277641327,-0.1078439102552987,1.0223732452241057,1.0582905564882807
0.2575843432935413,0.2045684776905003,1.2201362048155893,1.3933747607352112
0.1610677760407844,0.1644957395721497,1.365225898833122,1.5969717595808728
0.1610677760407844,0.1644957395721497,1.365225898833122,1.5969717595808728
0.3193646310202921,0.4381327074038206,0.8059290341740248,0.7975412259887069
0.3193646310202921,0.4381327074038206,0.8059290341740248,0.7975412259887069
0.4785614062388666,0.7262151941865591,0.8153291323376887,0.643756231957718
0.4505857086527665,0.6123520068979357,0.8472017002082205,0.7888103565718348
0.4858433543159757,0.6430568155879394,0.8616456440744992,0.8724017754958043
0.2530881412231622,0.8730607829888474,1.0872082345723264,1.0452022433239647
0.8326869429649638,-0.0850559003422838,0.9128776339186938,1.0730995004570392
0.4704666977188608,0.494798870167676,1.4533331572063697,1.886807426594756
0.4704666977188608,0.494798870167676,1.4533331572063697,1.886807426594756
0.6804843783213541,0.2319484606497169,0.96824879204642,1.108255298108355
0.8533019229740814,0.3697549265445242,0.8796389991245309,1.0013703036904946
0.7891635721978487,0.3720083181934969,0.8954620475477185,1.0356780945233148
0.7891635721978487,0.3720083181934969,0.8954620475477185,1.0597869542275489
0.7891635721978487,0.3720083181934969,0.8954620475477185,1.0597869542275489
0.4548696683472675,0.3226447799084364,0.7776770364671898,0.7413839788749156
0.4548696683472675,0.3226447799084364,0.7776770364671898,0.7731562388097909
0.4548696683472675,0.3226447799084364,0.7776770364671898,0.7731562388097909
0.4548696683472675,0.3226447799084364,0.7776770364671898,0.7731562388097909
0.4548696683472675,0.3226447799084364,0.7776770364671898,0.7429628589309503
1.0829263756004592,0.0798145776592368,0.6546258257268472,0.8316516800147913
1.0829263756004592,0.0798145776592368,0.9601091275083492,1.277662073385568
1.1154800119708452,-0.1262258127879493,0.5364844964448122,0.7063267553973238
1.1154800119708452,-0.1262258127879493,0.5364844964448122,0.6871581996924875
1.1154800119708452,-0.1262258127879493,0.5364844964448122,0.8323782267908293
0.6561922045626835,0.4354229493097082,0.953049692733452,0.969824141682066
0.1624989486118293,0.0747237634884775,0.7355336737410741,0.5763481939453484
0.1624989486118293,0.0747237634884775,0.7355336737410741,0.6046820513559897
-0.014158235742838,-0.0425801243681095,0.8502724617463805,0.7261473794399094
-0.0456532840153638,-0.0509943090169577,0.9070098458427244,0.848844629559278
0.1197557925817599,-0.0509943090169577,0.99676628690564,1.0299788169165314
-0.0001730866043376,0.4846851807821736,1.449079353505533,1.701007939557102
-0.0001730866043376,0.4846851807821736,1.449079353505533,1.701007939557102
0.906216134392238,0.2214399983109175,0.7552475809260363,0.9433530552189976
0.906216134392238,0.2214399983109175,0.7552475809260363,0.9433530552189976
0.940554290225918,0.2215531864049043,0.868322086962085,1.1277808644561258
1.1796261672794128,0.5650403567693021,0.8839119824512184,1.165966097925086
1.164883807102454,0.1501926656302956,0.8823231214397859,1.1806040006704912
0.4734909022372741,0.0428056840284308,0.983361255034785,0.945594220417232
0.4734909022372741,0.0428056840284308,0.983361255034785,0.945594220417232
0.4734909022372741,0.0428056840284308,0.983361255034785,1.029567666831614
0.394521978878873,0.0319116380453102,1.010256102775856,1.1224735614428565
0.394521978878873,0.0319116380453102,1.010256102775856,1.1224735614428565
1.1363331895257132,-0.1176349242437059,0.4485651516224137,0.7088827419240585
0.2956145656813908,0.4709430355252506,0.9304538737802952,0.9764345629437976
0.9620196595113564,0.3974110995899456,0.9002338843480591,1.1348471235908584
0.8385879067707087,0.082314662860325,0.8567648714377405,0.9750352878148566
0.9543411168159536,0.3148620500949931,0.7396673800507264,0.976588708244352
0.004683618176344,0.0839027614608809,1.0396716305010634,1.0838243058126038
0.153301299541792,0.1654471501677857,1.088487473658459,1.2054174852619564
0.1454758073808788,0.172458861362747,1.0737427755203242,1.1605846225360186
0.1454758073808788,0.172458861362747,1.0737427755203242,1.2521308505804063
0.1454758073808788,0.172458861362747,1.0737427755203242,1.2521308505804063
0.3388947470804317,0.6995435095047545,0.825683003252674,0.6597919055523253
0.3388947470804317,0.6995435095047545,0.825683003252674,0.5652238466082394
0.3388947470804317,0.6995435095047545,1.012893588162371,0.9358020739753576
0.7145046513233652,0.1767269748856304,0.1253565860619238,0.1624449179339677
0.7145046513233652,0.1767269748856304,0.1253565860619238,0.1975510407825364
0.3230824400227195,0.4399567759082183,0.9688992507593442,1.0213907264062814
0.6853100788394465,0.4866716105186712,0.989685586442838,1.084612075337434
0.1549953727705276,0.4244480310176981,0.773910933204057,0.663957044846758
0.1549953727705276,0.4244480310176982,0.773910933204057,0.7172328306315952
0.3118944024812276,0.360647670626765,1.0975178160166688,1.1702063606775623
1.092654318453397,0.3464800990558085,0.9414755347312272,1.2014185736343663
1.1497845904509154,0.3402125159595771,0.9918484707948828,1.3006204140251227
1.3652744643244,0.1750885081703814,1.0100804661234368,1.565879332247824
1.3652744643244,0.1750885081703814,1.0100804661234368,1.565879332247824
0.4768745642359571,0.6592667128377127,0.948991673831967,0.8420206800382645
0.4768745642359571,0.6592667128377127,0.948991673831967,0.9055772125901468
0.4768745642359571,0.6592667128377127,0.948991673831967,0.9055772125901468
0.4768745642359571,0.6592667128377127,0.948991673831967,0.9055772125901468
0.0719088067083444,0.309524533558695,0.9531992506742698,0.9291514506463128
0.2253648082657082,0.1947022141040425,0.9657061942328892,1.0005740505015883
0.5621559305870955,0.2514643237848428,0.9956551827236104,1.1402689588033466
0.5621559305870955,0.2514643237848428,0.9956551827236104,1.1402689588033466
0.6713279868831163,0.5501492522940113,0.92901426802106,0.882528729090642
0.7629440457558094,0.3891580348730593,1.086061737112488,1.3336191067897851
0.9205986823919208,0.8647408920715673,0.9795290729091214,1.1264369882422551
0.9205986823919208,0.8647408920715673,0.9795290729091214,1.134623556886493
0.9205986823919208,0.8647408920715673,0.9795290729091214,1.134623556886493
0.3466755617590367,0.9608823621144496,1.1623547568058383,1.0515473800021928
0.3466755617590367,0.9608823621144496,1.1623547568058383,1.0515473800021928
0.22565630714709,0.858564455244434,1.1824487308994691,1.158844182052417
0.679647178700325,0.2541061491260034,1.3440085764590777,1.708921352938217
0.9542212455279504,0.6173831347646783,0.8713152128389571,0.9944056048514074
0.9542212455279504,0.6173831347646783,1.0044265599643012,1.2201583331303865
0.9205282767553794,0.5001319620947321,0.9128706569762994,1.0559075379980607
0.9205282767553794,0.5001319620947321,0.9128706569762994,1.111856501932031
0.9205282767553794,0.5001319620947321,0.9128706569762994,1.111856501932031
1.0278068968492728,0.545603964254658,0.7833902814733196,0.9269702646138036
1.0481190991840257,0.5449852318602628,0.7912687977553245,1.1041767823333737
1.4679877104085788,0.5413232605229554,0.9424750389410992,1.5026124418486164
1.718520151175765,0.5417512053765127,0.8006337214401802,1.5590125067104863
0.5084238789479805,0.79100283126747,0.9764931563985516,0.8902922845099526
0.2725075581080444,0.1375121832477703,0.1098165379595911,0.0559717989829332
0.2600835617164972,0.0972410813635842,0.8007237041869714,0.7556374879054479
0.1879744688068831,0.3896596879392999,1.0500051209302632,1.1552291307497302
0.1053050706594507,0.4108149288282937,1.1819137772895931,1.2127523387101489
0.1053050706594507,0.4108149288282937,1.1819137772895931,1.2807864495152623
0.1053050706594507,0.4108149288282937,1.1819137772895931,1.2807864495152623
1.191935782277315,0.7683087552387395,-0.0129149688489735,0.3012656284393762
1.332843043082955,0.7080567691118912,-0.1787979963944154,0.4922675369147779
1.191935782277315,0.7683087552387395,-0.0129149688489735,0.3723089786887783
1.191935782277315,0.7683087552387395,-0.0129149688489735,0.3723089786887783
1.191935782277315,0.7683087552387395,-0.0129149688489735,0.3723089786887783
0.6482140810616444,0.1461809431687922,0.9039907907150478,0.9986105233577632
0.7041321428113565,0.4161514188408913,0.9921266025463652,1.0661030108400862
0.7041321428113565,0.4161514188408913,0.9921266025463652,1.087344539086462
0.7320913688144417,0.4458301603475,0.7903904764444001,0.794205870165656
1.037355134568429,0.4438947063209113,1.1979623600259617,1.6024831007160656
0.2602876995842273,0.8097159169386172,0.7630960886028402,0.5633398431661861
0.2602876995842273,0.8097159169386172,0.7630960886028402,0.5633398431661861
0.8146101532663643,0.6001617383529688,0.926246908297794,1.052491796936745
0.8146101532663643,0.6001617383529688,0.926246908297794,1.052491796936745
0.7507596388374711,0.48186123477014925,0.8987286565100782,0.9520299409262856
0.7507596388374711,0.48186123477014925,0.8987286565100782,0.9520299409262856
